,time,high,low,open,volumefrom,volumeto,close
1055,2021-11-14,793.91,775.03,813.81,192989.69,152435690.25,789.86
1056,2021-11-15,771.02,717.99,789.86,355030.46,262594219.65,739.64
1057,2021-11-16,739.68,709.18,739.64,233802.45,168607110.63,721.15
1058,2021-11-17,698.36,656.4,721.15,265602.55,178643610.39,672.6
1059,2021-11-18,742.92,681.22,672.6,257852.38,188922519.85,732.68
1060,2021-11-19,766.32,750.87,732.68,176586.94,135322085.71,766.32
1061,2021-11-20,749.48,730.04,766.32,179807.66,132423077.94,736.47
1062,2021-11-21,714.5,696.85,736.47,181162.04,127668617.1,704.72
1063,2021-11-22,761.27,718.78,704.72,273853.64,203909523.96,744.59
1064,2021-11-23,755.53,736.76,744.59,183757.03,136976759.44,745.42
1065,2021-11-24,827.47,769.11,745.42,338754.14,274731487.08,811.01
1066,2021-11-25,774.96,709.52,811.01,438315.47,330016263.94,752.92
1067,2021-11-26,793.7,757.17,752.92,237766.68,183036239.78,769.81
1068,2021-11-27,803.57,775.91,769.81,233061.3,181173062.71,777.36
1069,2021-11-28,801.41,772.03,777.36,212508.58,168434014.94,792.6
1070,2021-11-29,800.67,780.28,792.6,186736.84,148699140.0,796.3
1071,2021-11-30,832.92,796.36,796.3,243594.41,195413896.27,802.21
1072,2021-12-01,805.11,786.23,802.21,158286.49,126173605.14,797.12
1073,2021-12-02,770.79,747.29,797.12,174247.71,133706677.41,767.34
1074,2021-12-03,741.73,680.55,767.34,436538.43,318562749.76,729.75
1075,2021-12-04,746.06,707.96,729.75,197418.14,141644135.26,717.48
1076,2021-12-05,759.32,713.6,717.48,307197.44,230492767.77,750.31
1077,2021-12-06,745.84,722.85,750.31,170724.13,124716056.79,730.51
1078,2021-12-07,766.69,721.44,730.51,209150.15,160352562.18,766.69
1079,2021-12-08,737.65,721.89,766.69,182440.08,132697595.15,727.35
1080,2021-12-09,722.42,699.08,727.35,163623.61,114777400.65,701.47
1081,2021-12-10,740.69,712.98,701.47,162596.25,117054067.97,719.91
1082,2021-12-11,734.38,717.21,719.91,117874.52,85365103.91,724.2
1083,2021-12-12,685.68,666.5,724.2,169572.23,113324195.36,668.29
1084,2021-12-13,705.16,676.48,668.29,191387.51,130304574.62,680.84
1085,2021-12-14,697.71,676.97,680.84,157859.24,109842912.04,695.83
1086,2021-12-15,679.85,661.02,695.83,123850.12,83070853.78,670.74
1087,2021-12-16,679.8,658.91,670.74,179643.18,122122163.67,679.8
1088,2021-12-17,692.72,678.87,679.8,110566.01,75925802.46,686.7
1089,2021-12-18,687.32,673.5,686.7,102640.66,69991510.48,681.91
1090,2021-12-19,691.07,674.65,681.91,126308.85,85752232.39,678.91
1091,2021-12-20,709.31,682.08,678.91,145070.37,99316618.42,684.61
1092,2021-12-21,697.9,674.74,684.61,113881.17,78265490.95,687.26
1093,2021-12-22,718.19,698.05,687.26,124820.08,87697947.76,702.59
1094,2021-12-23,706.22,692.53,702.59,128556.54,89448074.6,695.79
1095,2021-12-24,699.32,685.8,695.79,90724.84,63445767.22,699.32
1096,2021-12-25,711.51,699.77,699.32,126860.17,89103920.93,702.38
1097,2021-12-26,727.83,696.63,702.38,174473.71,126079389.49,722.63
1098,2021-12-27,688.08,674.04,722.63,187850.51,128797151.17,685.64
1099,2021-12-28,674.49,653.66,685.64,183680.91,121048338.7,659.01
1100,2021-12-29,665.91,652.72,659.01,152269.47,100393734.43,659.32
1101,2021-12-30,650.14,633.16,659.32,167842.11,108826429.03,648.39
1102,2021-12-31,672.62,660.52,648.39,159581.5,106661880.32,668.38
1103,2022-01-01,677.34,661.75,668.38,141275.8,95183812.46,673.74
1104,2022-01-02,670.45,653.24,673.74,165105.68,107952109.37,653.84
1105,2022-01-03,670.29,637.04,653.84,179659.19,115917466.14,645.21
1106,2022-01-04,614.78,597.61,645.21,219644.17,132721384.57,604.26
1107,2022-01-05,609.6,591.48,604.26,213519.09,128520432.39,601.92
1108,2022-01-06,576.82,558.27,601.53,49321.41,27872651.89,565.12
1109,2022-01-07,559.08,540.72,565.12,55863.58,30446508.05,545.02
1110,2022-01-08,556.97,549.41,545.02,38573.29,21376824.2,554.19
1111,2022-01-09,550.84,536.01,554.19,70765.98,38041652.58,537.57
1112,2022-01-10,593.17,559.34,537.57,63423.36,36974611.93,582.98
1113,2022-01-11,611.35,597.42,582.98,46670.8,28492849.35,610.51
1114,2022-01-12,594.9,578.7,610.51,40960.61,24334269.26,594.09
1115,2022-01-13,618.93,605.21,594.09,59242.41,36494507.99,616.02
1116,2022-01-14,627.22,615.07,616.02,31520.5,19651492.54,623.45
1117,2022-01-15,632.97,621.6,623.45,36450.97,22842167.44,626.65
1118,2022-01-16,599.25,582.79,626.65,37581.1,22339450.53,594.43
1119,2022-01-17,592.19,579.51,594.43,31947.47,18880989.56,591.0
1120,2022-01-18,587.71,573.01,591.0,38824.32,22487153.8,579.2
1121,2022-01-19,572.11,539.85,579.2,62890.04,34564588.61,549.6
1122,2022-01-20,493.36,467.29,549.6,96310.1,46337953.86,481.13
1123,2022-01-21,456.68,427.63,481.13,117105.35,52629359.34,449.42
1124,2022-01-22,494.8,472.81,449.42,74119.59,35705814.43,481.73
1125,2022-01-23,488.27,462.45,482.16,348237.6,162646816.27,467.06
1126,2022-01-24,486.7,465.81,467.06,243198.28,118136801.77,485.76
1127,2022-01-25,489.62,459.02,487.97,66142.26,31455204.08,475.57
1128,2022-01-26,516.58,461.45,475.57,74270.27,36811165.78,495.64
1129,2022-01-27,528.75,490.64,495.64,57802.26,28529305.69,493.57
1130,2022-01-28,511.68,491.42,493.57,36644.38,18202485.12,496.73
1131,2022-01-29,500.32,480.68,496.73,36899.12,17798143.6,482.35
1132,2022-01-30,508.12,475.98,482.35,42589.4,20300789.72,476.66
1133,2022-01-31,498.84,487.49,476.66,33722.6,16487139.46,488.9
1134,2022-02-01,470.46,463.89,488.61,167040.08,77926792.9,466.52
1135,2022-02-02,480.28,462.53,466.47,32311.85,15243065.61,471.75
1136,2022-02-03,531.99,508.66,471.58,215816.61,110224532.44,510.73
1137,2022-02-04,548.98,511.58,509.92,46558.89,24644439.31,529.32
1138,2022-02-05,543.05,532.5,529.32,21552.98,11569610.03,536.8
1139,2022-02-06,562.78,547.09,535.66,160304.24,88147348.24,549.88
1140,2022-02-07,550.21,519.25,549.89,43818.99,22753003.55,519.25
1141,2022-02-08,553.02,534.1,519.25,32411.51,17377535.71,536.15
1142,2022-02-09,530.55,509.39,536.15,48053.58,25438469.2,529.38
1143,2022-02-10,512.38,495.96,529.38,33498.03,17088815.5,510.14
1144,2022-02-11,515.28,503.78,510.14,39413.36,20206517.16,512.68
1145,2022-02-12,510.31,502.26,512.68,41392.43,21001857.45,507.38
1146,2022-02-13,516.69,505.91,507.38,22848.63,11703759.0,512.23
1147,2022-02-14,579.05,550.65,512.23,73404.33,40479485.54,551.46
1148,2022-02-15,553.89,538.78,551.46,39143.94,21292171.11,543.95
1149,2022-02-16,514.92,498.81,543.95,45422.86,23156407.6,509.8
1150,2022-02-17,510.92,491.72,509.8,36490.55,18630763.21,510.56
1151,2022-02-18,516.75,502.99,510.56,25227.5,12876053.23,510.4
1152,2022-02-19,491.26,477.87,510.4,26593.29,12939625.51,486.57
1153,2022-02-20,476.02,453.41,486.57,55375.0,25198486.72,455.05
1154,2022-02-21,480.81,463.64,455.05,39354.91,18802882.64,477.78
1155,2022-02-22,472.65,458.49,477.78,38138.01,17799884.84,466.72
1156,2022-02-23,479.44,450.18,466.72,84632.8,39169324.59,462.81
1157,2022-02-24,491.17,467.61,462.81,41293.76,19672531.02,476.4
1158,2022-02-25,481.15,467.73,476.4,35465.17,16838616.94,474.79
1159,2022-02-26,469.24,447.44,474.79,38326.94,17663150.97,460.85
1160,2022-02-27,526.89,491.81,460.1,196235.78,98194585.07,500.39
1161,2022-02-28,547.61,507.49,500.84,80881.07,42026207.16,519.6
1162,2022-03-01,522.76,506.38,519.6,47744.51,24674542.1,516.8
1163,2022-03-02,514.13,496.15,516.8,33106.15,16913624.45,510.89
1164,2022-03-03,481.24,469.67,509.94,156551.31,74651900.58,476.85
1165,2022-03-04,492.28,479.04,477.42,24604.76,12053906.03,489.9
1166,2022-03-05,478.74,466.38,489.9,22625.12,10831614.07,478.74
1167,2022-03-06,495.8,463.54,478.74,46546.74,22691418.73,487.5
1168,2022-03-07,499.51,489.25,487.65,148524.48,72865772.56,490.6
1169,2022-03-08,533.91,500.1,490.6,266918.11,134534306.24,504.03
1170,2022-03-09,486.36,466.04,504.32,135966.93,64589026.66,475.03
1171,2022-03-10,480.16,466.67,475.03,35235.88,16872417.67,478.84
1172,2022-03-11,483.72,475.78,478.84,24304.5,11644045.7,479.09
1173,2022-03-12,467.59,460.21,479.09,22917.78,10554297.95,460.53
1174,2022-03-13,478.15,469.56,460.53,27399.02,13055600.32,476.5
1175,2022-03-14,477.3,472.08,477.38,114399.19,54390360.7,475.44
1176,2022-03-15,495.4,480.05,475.44,193538.76,94666177.0,489.13
1177,2022-03-16,500.63,490.3,487.91,34143.69,16947444.04,496.36
1178,2022-03-17,520.2,498.99,496.36,44248.75,22227875.04,502.34
1179,2022-03-18,508.79,498.38,502.34,27804.55,14022601.64,504.33
1180,2022-03-19,495.21,485.48,504.33,24022.33,11826870.49,492.33
1181,2022-03-20,500.64,491.87,492.33,32996.44,16519262.82,500.64
1182,2022-03-21,514.93,504.12,498.52,166598.38,84695291.1,508.38
1183,2022-03-22,523.0,512.71,509.51,31899.29,16367200.84,513.09
1184,2022-03-23,528.3,517.01,513.09,34871.71,18110394.7,519.34
1185,2022-03-24,517.58,509.42,519.34,32331.83,16596127.5,513.31
1186,2022-03-25,522.83,516.54,513.31,17406.49,9052661.94,520.07
1187,2022-03-26,546.18,532.6,520.07,30069.44,16175838.32,537.95
1188,2022-03-27,546.6,536.7,538.1,149113.6,80204480.58,537.88
1189,2022-03-28,551.45,539.09,536.4,35635.94,19393394.78,544.21
1190,2022-03-29,558.7,536.72,544.21,33089.87,18263463.69,551.94
1191,2022-03-30,543.56,528.07,551.22,160943.87,86319260.91,536.33
1192,2022-03-31,559.29,540.32,536.33,180479.5,100918689.43,559.17
1193,2022-04-01,560.97,544.63,558.77,33895.86,18504341.63,545.92
1194,2022-04-02,564.05,551.55,546.56,127986.09,72190771.9,564.05
1195,2022-04-03,564.19,555.41,564.21,37084.37,20678542.72,557.61
1196,2022-04-04,556.93,540.35,557.61,36911.64,20478717.58,554.8
1197,2022-04-05,529.36,519.4,554.8,50357.44,26596938.5,528.16
1198,2022-04-06,552.4,538.17,528.16,31334.53,17207366.55,549.15
1199,2022-04-07,543.6,525.55,549.15,38782.33,20537682.37,529.56
1200,2022-04-08,541.27,527.46,529.56,21554.54,11465432.08,531.93
1201,2022-04-09,530.14,522.88,537.24,88174.72,46342808.4,525.58
1202,2022-04-10,499.18,488.29,525.58,138743.77,69146955.44,498.38
1203,2022-04-11,526.3,506.77,498.93,44190.04,23121912.75,523.24
1204,2022-04-12,542.26,523.67,522.9,142141.24,75536339.61,531.42
1205,2022-04-13,528.09,514.36,531.64,33437.65,17505079.24,523.51
1206,2022-04-14,532.34,525.43,523.51,27345.07,14399379.54,526.58
1207,2022-04-15,531.91,524.19,526.58,24391.29,12842171.63,526.51
1208,2022-04-16,520.39,512.8,526.51,22561.44,11646554.9,516.22
1209,2022-04-17,537.69,522.66,516.22,49747.07,26116008.17,524.98
1210,2022-04-18,543.66,528.51,524.13,121967.81,64843812.6,531.65
1211,2022-04-19,531.3,520.91,533.09,44498.84,23282526.43,523.22
1212,2022-04-20,518.23,504.78,522.48,173724.6,88524288.5,509.57
1213,2022-04-21,522.97,504.8,509.57,129246.81,66809812.69,516.92
1214,2022-04-22,515.32,508.96,517.66,23375.06,11949408.28,511.2
1215,2022-04-23,510.81,504.5,511.2,20106.96,10196161.7,507.1
1216,2022-04-24,528.64,510.26,507.1,41514.85,21389940.07,515.24
1217,2022-04-25,494.86,478.68,515.24,35278.97,17420203.16,493.78
1218,2022-04-26,511.64,499.73,495.0,98026.34,49154017.83,501.44
1219,2022-04-27,524.53,504.24,501.07,63420.96,33027915.23,520.77
1220,2022-04-28,508.73,498.97,520.77,34597.39,17450775.79,504.4
1221,2022-04-29,494.28,483.07,504.4,34018.97,16469423.03,484.12
1222,2022-04-30,506.46,498.84,484.12,36411.12,18242650.55,501.02
1223,2022-05-01,509.02,499.07,501.02,33514.69,16837302.74,502.39
1224,2022-05-02,492.74,485.6,502.39,26820.94,13215825.07,492.74
1225,2022-05-03,520.12,508.49,492.74,37474.68,19238307.33,513.37
1226,2022-05-04,496.67,480.44,513.37,46876.74,22769561.69,485.73
1227,2022-05-05,494.53,476.8,485.73,41358.3,20251686.49,489.66
1228,2022-05-06,483.11,471.86,489.66,33093.62,15615686.58,471.86
1229,2022-05-07,462.18,451.42,471.86,46070.44,21187532.06,459.89
1230,2022-05-08,415.76,384.18,459.89,109750.9,42259566.59,385.05
1231,2022-05-09,421.23,400.77,385.05,105230.13,43780150.38,416.04
1232,2022-05-10,366.7,336.59,416.04,178048.34,62370533.98,350.3
1233,2022-05-11,361.1,306.68,350.3,293985.7,102643428.2,349.14
1234,2022-05-12,382.33,352.24,349.14,120063.54,45031796.36,375.07
1235,2022-05-13,385.2,370.07,375.07,62450.34,23956660.8,383.61
1236,2022-05-14,403.66,393.97,383.61,52848.87,21274700.95,402.56
1237,2022-05-15,385.17,375.05,402.56,64247.53,24512811.78,381.54
1238,2022-05-16,398.96,390.93,381.54,55970.64,21925458.12,391.73
1239,2022-05-17,372.05,359.48,391.73,51132.42,18935417.29,370.32
1240,2022-05-18,400.61,388.69,370.32,53949.34,21249354.56,393.88
1241,2022-05-19,390.86,380.53,393.88,46615.47,18126348.31,388.85
1242,2022-05-20,402.72,390.28,388.85,27684.28,11120902.73,401.7
1243,2022-05-21,422.82,408.13,401.7,50345.78,20640112.67,409.97
1244,2022-05-22,414.24,393.82,409.97,51809.07,20978069.8,404.91
1245,2022-05-23,422.1,406.87,404.91,37896.26,15957573.97,421.09
1246,2022-05-24,419.99,407.8,421.09,39597.4,16502447.54,416.76
1247,2022-05-25,394.09,377.09,416.76,75176.51,29229106.11,388.81
1248,2022-05-26,384.46,365.85,388.81,74065.35,28313293.01,382.27
1249,2022-05-27,398.0,386.83,382.27,29308.82,11464603.1,391.17
1250,2022-05-28,395.83,385.69,391.17,35809.3,13918430.7,388.68
1251,2022-05-29,427.45,406.48,388.68,64998.22,26436796.22,406.73
1252,2022-05-30,405.88,392.63,406.73,46703.22,18933214.14,405.39
1253,2022-05-31,388.76,372.64,405.39,53111.41,20207235.28,380.47
1254,2022-06-01,388.83,380.07,380.47,39660.71,15384835.59,387.91
1255,2022-06-02,381.12,372.4,387.91,38386.39,14432481.98,375.98
1256,2022-06-03,386.12,378.17,375.98,19472.29,7390302.84,379.53
1257,2022-06-04,379.97,373.38,379.53,21131.77,7962197.86,376.79
1258,2022-06-05,388.52,365.09,376.79,63390.98,23589001.78,372.12
1259,2022-06-06,374.85,356.4,372.12,92437.23,33702811.32,364.6
1260,2022-06-07,365.46,358.03,364.6,53057.99,19235291.39,362.53
1261,2022-06-08,369.57,362.97,362.53,27906.69,10294435.47,368.89
1262,2022-06-09,366.4,343.02,368.89,77174.94,28243828.09,365.97
1263,2022-06-10,355.75,335.79,365.97,128806.51,44411640.45,344.79
1264,2022-06-11,329.43,318.54,344.79,79497.73,26041850.49,327.58
1265,2022-06-12,289.63,271.0,327.58,309591.78,88512445.94,285.9
1266,2022-06-13,297.78,282.15,285.9,183814.78,53012398.53,288.4
1267,2022-06-14,311.22,269.25,288.4,269384.21,80511022.63,298.87
1268,2022-06-15,272.74,259.64,298.87,106900.88,28993634.76,271.22
1269,2022-06-16,283.89,275.25,271.22,102985.08,28944650.24,281.06
1270,2022-06-17,270.55,252.85,281.06,156861.66,40108697.6,255.69
1271,2022-06-18,298.29,273.99,255.69,97420.96,27162874.07,278.82
1272,2022-06-19,286.63,271.68,278.82,54361.6,15286935.35,281.21
1273,2022-06-20,286.59,275.96,281.21,45104.01,12834314.29,284.55
1274,2022-06-21,279.81,264.98,284.55,47427.63,13167385.42,277.63
1275,2022-06-22,306.42,296.02,277.63,47744.25,14175815.45,296.91
1276,2022-06-23,322.13,305.97,296.91,44880.67,13945429.99,310.72
1277,2022-06-24,317.26,305.88,310.72,27723.45,8568865.67,309.08
1278,2022-06-25,304.54,294.65,309.08,28160.91,8502125.59,301.91
1279,2022-06-26,303.47,295.34,301.91,28532.42,8575595.73,300.56
1280,2022-06-27,296.8,285.91,300.56,40321.82,11771537.94,291.94
1281,2022-06-28,283.11,273.79,291.94,48690.97,13736899.89,282.12
1282,2022-06-29,287.23,272.15,282.12,56539.45,15891274.65,281.07
1283,2022-06-30,287.96,276.73,281.07,57140.26,16015701.88,280.29
1284,2022-07-01,287.83,278.76,280.29,29392.27,8266001.17,281.23
1285,2022-07-02,286.23,279.58,281.23,25542.9,7215488.64,282.49
1286,2022-07-03,307.07,296.83,282.49,39296.65,11728499.93,298.46
1287,2022-07-04,306.05,294.81,298.46,42650.9,12845103.87,301.17
1288,2022-07-05,324.81,308.84,301.17,60450.77,18847653.6,311.79
1289,2022-07-06,326.91,312.59,311.79,38917.85,12215565.19,313.88
1290,2022-07-07,316.18,305.4,313.88,38022.45,11943583.33,314.12
1291,2022-07-08,315.48,311.39,314.12,17788.67,5595224.28,314.54
1292,2022-07-09,304.58,299.73,314.54,24638.66,7496930.83,304.28
1293,2022-07-10,294.48,285.07,304.28,31993.24,9389345.11,293.48
1294,2022-07-11,289.78,276.24,293.48,40593.31,11680658.99,287.75
1295,2022-07-12,310.87,296.75,287.75,63124.16,18786503.09,297.61
1296,2022-07-13,331.79,309.57,297.61,52217.19,16328366.8,312.7
1297,2022-07-14,321.95,303.29,312.7,58556.22,18230426.96,311.33
1298,2022-07-15,348.12,305.56,311.33,80391.24,26154451.13,325.34
1299,2022-07-16,330.27,319.04,325.34,60035.98,19511809.01,325.0
1300,2022-07-17,382.95,343.89,325.0,67738.68,23350576.47,344.72
1301,2022-07-18,351.91,329.62,344.72,60506.81,21122763.64,349.1
1302,2022-07-19,344.8,327.16,349.1,44567.82,14834040.56,332.84
1303,2022-07-20,351.68,336.25,332.84,40120.54,13726811.47,342.14
1304,2022-07-21,342.43,325.94,342.14,37880.87,12858536.58,339.45
1305,2022-07-22,347.72,335.28,339.45,36697.03,12318364.06,335.68
1306,2022-07-23,346.22,330.7,335.68,44079.79,14932936.99,338.77
1307,2022-07-24,317.3,302.12,338.77,45578.22,14335288.14,314.52
1308,2022-07-25,333.81,316.39,314.52,51881.92,16716302.74,322.2
1309,2022-07-26,371.81,346.39,322.2,68982.17,24054284.11,348.7
1310,2022-07-27,369.2,347.95,348.7,58132.93,20690739.41,355.92
1311,2022-07-28,393.01,356.58,355.92,85834.94,32494753.66,378.57
1312,2022-07-29,381.64,367.92,378.57,60705.73,22401225.7,369.01
1313,2022-07-30,374.31,360.72,369.01,34328.74,12494223.67,363.96
1314,2022-07-31,363.57,352.29,363.96,28964.5,10506466.09,362.74
1315,2022-08-01,370.04,357.0,364.48,94104.02,34459785.88,366.19
1316,2022-08-02,387.04,361.78,366.05,45565.02,17483505.77,383.7
1317,2022-08-03,406.01,374.55,383.7,64824.53,26010771.61,401.25
1318,2022-08-04,433.28,404.49,401.25,74924.34,30373371.1,405.39
1319,2022-08-05,412.52,395.0,405.39,33471.71,13661129.53,408.14
1320,2022-08-06,420.7,404.85,408.14,31412.99,13125512.9,417.84
1321,2022-08-07,434.37,413.25,417.94,120200.33,50225016.14,417.84
1322,2022-08-08,421.85,401.86,417.84,84469.31,35330991.5,418.27
1323,2022-08-09,431.8,416.52,418.27,136827.81,57409894.9,419.58
1324,2022-08-10,423.12,407.21,419.58,113675.01,47020401.18,413.64
1325,2022-08-11,434.5,419.18,413.76,30042.0,12630762.89,420.44
1326,2022-08-12,426.02,413.6,420.44,30816.08,12761282.51,414.11
1327,2022-08-13,411.58,402.65,414.11,25271.33,10288313.48,407.11
1328,2022-08-14,414.45,402.93,406.14,83217.79,34360114.37,412.89
1329,2022-08-15,408.49,402.66,412.89,54660.44,22194051.07,406.03
1330,2022-08-16,405.98,393.91,406.03,78210.45,31020315.42,396.63
1331,2022-08-17,396.44,383.51,396.63,71111.67,27464528.85,386.22
1332,2022-08-18,363.16,333.27,386.08,54453.48,19752734.41,362.75
1333,2022-08-19,373.0,353.73,362.75,39200.16,14468951.54,369.1
1334,2022-08-20,395.64,376.68,369.1,49439.0,19424653.06,392.9
1335,2022-08-21,403.12,391.45,392.9,51570.4,20187040.72,391.45
1336,2022-08-22,406.78,386.7,391.45,39766.93,15429539.21,388.0
1337,2022-08-23,396.48,379.92,388.0,33567.63,12911885.89,384.65
1338,2022-08-24,394.13,384.63,384.84,74557.89,29093737.19,390.22
1339,2022-08-25,369.59,361.41,390.22,87841.2,32001469.56,364.31
1340,2022-08-26,374.16,361.64,364.03,40683.57,14832179.82,364.57
1341,2022-08-27,361.81,345.94,364.57,26033.17,9414278.37,361.63
1342,2022-08-28,392.51,368.82,361.63,40221.15,14997210.97,372.87
1343,2022-08-29,371.1,358.65,372.87,42451.82,15493992.33,364.98
1344,2022-08-30,377.78,364.7,364.98,43467.53,15959064.34,367.15
1345,2022-08-31,368.12,362.83,366.97,78917.9,28863707.21,365.74
1346,2022-09-01,367.06,357.35,365.74,82487.37,30082742.46,364.7
1347,2022-09-02,366.21,361.26,364.7,36869.0,13453920.8,364.91
1348,2022-09-03,371.84,366.06,364.91,39678.69,14545449.49,366.58
1349,2022-09-04,365.36,360.16,366.58,51790.87,18814693.07,363.28
1350,2022-09-05,355.15,342.54,363.28,100109.3,34514466.42,344.77
1351,2022-09-06,367.14,352.95,344.77,86903.05,31839536.05,366.38
1352,2022-09-07,370.07,364.26,366.38,72714.5,26707451.72,367.29
1353,2022-09-08,405.61,379.96,367.29,115838.37,44337085.43,382.75
1354,2022-09-09,398.7,386.18,381.94,20085.73,7784594.2,387.57
1355,2022-09-10,391.28,383.05,387.42,49976.76,19228650.54,384.75
1356,2022-09-11,394.09,379.27,384.75,91611.36,34958324.81,381.59
1357,2022-09-12,369.0,345.62,381.59,114928.53,41981033.1,365.28
1358,2022-09-13,371.73,362.95,365.28,71177.32,26155805.99,367.47
1359,2022-09-14,359.78,328.95,367.43,78253.45,28108156.26,359.19
1360,2022-09-15,366.08,348.79,359.19,50709.19,18467378.04,364.18
1361,2022-09-16,381.82,369.12,364.18,29971.17,11127324.36,371.27
1362,2022-09-17,352.95,335.12,371.27,35488.44,12494259.99,352.07
1363,2022-09-18,366.35,354.96,352.84,113937.95,41062595.48,360.39
1364,2022-09-19,358.34,349.0,360.39,83175.05,29616100.01,356.07
1365,2022-09-20,356.88,341.2,356.07,114782.15,40848846.7,355.88
1366,2022-09-21,376.47,364.19,355.88,92694.22,34364047.86,370.72
1367,2022-09-22,381.01,370.79,370.72,100170.57,37641305.43,375.77
1368,2022-09-23,385.8,370.55,376.24,31143.65,11651913.45,374.13
1369,2022-09-24,375.28,364.38,374.13,20175.65,7514725.62,372.47
1370,2022-09-25,385.6,376.39,372.25,63170.41,23876174.58,377.96
1371,2022-09-26,378.31,365.21,377.96,122502.17,45797894.0,373.85
1372,2022-09-27,383.3,373.28,373.85,107300.79,41071822.15,382.77
1373,2022-09-28,394.36,385.53,382.77,117162.78,45482958.5,388.2
1374,2022-09-29,396.11,385.64,388.2,102747.25,40450810.85,393.69
1375,2022-09-30,392.89,385.15,393.69,66245.7,25885910.08,390.76
1376,2022-10-01,392.91,381.63,390.76,59084.5,23137187.68,391.59
1377,2022-10-02,400.44,389.48,391.59,77873.77,30413684.79,390.55
1378,2022-10-03,405.11,398.25,390.55,82048.46,32810905.98,399.9
1379,2022-10-04,402.45,396.97,399.9,67831.86,27131587.69,399.98
1380,2022-10-05,404.28,383.09,400.28,36264.15,14303781.68,394.43
1381,2022-10-06,390.4,381.44,394.43,45521.55,17671624.12,388.2
1382,2022-10-07,384.3,378.88,388.2,22783.03,8652513.18,379.78
1383,2022-10-08,382.09,379.16,379.5,39330.3,15017359.37,381.83
1384,2022-10-09,377.04,373.61,381.83,54816.47,20494686.53,373.88
1385,2022-10-10,375.44,370.68,374.28,32044.41,11985554.01,374.03
1386,2022-10-11,377.76,373.26,373.68,41859.09,15646588.36,373.79
1387,2022-10-12,380.04,368.58,373.79,106695.8,39866657.47,373.65
1388,2022-10-13,374.46,368.35,373.65,69186.52,25834205.3,373.4
1389,2022-10-14,374.11,370.95,373.4,32545.7,12089882.32,371.47
1390,2022-10-15,368.32,364.94,371.47,37194.52,13670506.35,367.54
1391,2022-10-16,379.15,373.8,367.54,44654.33,16835142.89,377.01
1392,2022-10-17,376.09,369.2,377.01,49999.47,18724623.18,374.5
1393,2022-10-18,375.12,371.17,374.5,34499.02,12913983.19,374.33
1394,2022-10-19,373.29,369.36,374.33,48433.6,17940291.58,370.41
1395,2022-10-20,373.69,366.6,370.12,28903.87,10626978.24,367.67
1396,2022-10-21,369.17,366.81,368.35,32168.17,11858624.48,368.64
1397,2022-10-22,385.02,374.43,368.83,24634.74,9251384.95,375.54
1398,2022-10-23,375.62,372.71,375.77,48411.82,18158950.79,375.09
1399,2022-10-24,391.94,385.66,375.09,96990.97,37485174.11,386.48
1400,2022-10-25,413.32,386.19,386.9,1055432.71,414977238.77,393.18
1401,2022-10-26,390.63,372.33,393.18,199543.74,77619669.37,388.99
1402,2022-10-27,411.31,400.07,388.99,66494.77,27025569.11,406.43
1403,2022-10-28,425.41,407.09,406.43,78878.67,32737216.34,415.03
1404,2022-10-29,432.52,404.39,415.03,77647.67,33113728.46,426.46
1405,2022-10-30,452.28,417.71,426.46,93388.33,41556193.1,444.98
1406,2022-10-31,451.61,433.11,444.98,55584.21,24504551.89,440.85
1407,2022-11-01,441.09,421.72,440.85,61941.91,27193116.17,439.01
1408,2022-11-02,459.64,436.3,439.01,60415.97,27350472.62,452.7
1409,2022-11-03,490.43,463.91,452.71,198811.73,95065748.87,478.17
1410,2022-11-04,480.04,467.76,478.26,36569.79,17226108.37,471.05
1411,2022-11-05,466.22,453.91,471.05,44218.15,20221275.01,457.31
1412,2022-11-06,455.63,438.08,457.31,72894.65,33120726.04,454.36
1413,2022-11-07,461.47,384.41,454.36,262394.89,115491712.79,440.14
1414,2022-11-08,374.41,345.87,440.14,229036.01,82484515.37,360.14
1415,2022-11-09,421.02,389.35,360.14,204955.36,82992090.23,404.93
1416,2022-11-10,405.5,374.69,404.93,137441.16,52979490.13,385.47
1417,2022-11-11,375.52,351.99,385.47,116236.57,42422595.93,364.97
1418,2022-11-12,369.0,359.79,364.97,53125.73,19448941.62,366.09
1419,2022-11-13,378.45,367.21,366.09,60611.16,22467234.48,370.68
1420,2022-11-14,377.95,360.69,371.45,114996.03,42251412.29,367.42
1421,2022-11-15,366.52,356.01,366.63,37901.9,13695694.65,361.35
1422,2022-11-16,358.94,352.08,361.35,33959.82,12097487.39,356.23
1423,2022-11-17,368.97,356.22,356.64,69931.03,25661564.39,366.96
1424,2022-11-18,368.94,361.45,366.77,25077.41,9129652.09,364.06
1425,2022-11-19,354.62,339.96,364.06,34537.82,12194991.74,353.09
1426,2022-11-20,346.32,338.88,353.09,46267.2,15768391.57,340.81
1427,2022-11-21,356.65,347.57,340.84,79129.83,28118767.52,355.35
1428,2022-11-22,405.65,368.95,354.96,70223.18,27963893.43,398.21
1429,2022-11-23,403.11,392.92,398.16,94302.29,37721670.47,400.01
1430,2022-11-24,408.21,396.25,400.01,84241.68,33940830.81,402.9
1431,2022-11-25,419.73,401.97,401.99,45111.21,18788689.95,416.5
